recency,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,uplift_score,baseline_conversion_prob
7,29.99,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.0009213360101912593,0.00420223376550483
4,87.69,1,0,0,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.004780710958589186,0.003706580882344716
12,465.37,0,1,1,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,False,False,False,0.004635029504472961,0.0051381474363225745
1,188.89,0,1,1,Sure Things,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.005161451015933715,0.006088713255615627
4,49.8,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.008303796436575379,0.00195313999307985
3,229.42,0,1,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,False,False,False,False,0.004661921584407577,0.0139929134512279
1,253.18,0,1,0,Sleeping Dogs,0,0,0.0,1,False,True,False,False,False,False,True,False,False,False,-0.0014399675655602986,0.014110528090626913
2,156.4,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.005344607956076306,0.007342650311264954
4,557.47,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,True,False,False,False,True,False,True,0.006280501130509035,0.002887640345878656
11,140.07,0,1,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,False,True,0.0014605130741883084,0.002142781568010228
10,168.04,1,0,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.009069210591609665,0.001807167025965059
4,164.7,1,0,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.009537524989142579,0.002930599548515364
2,57.53,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.0045442148891524144,0.004276864043989923
3,188.19,1,0,0,Persuadables,1,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.010553261344076637,0.008774667904860005
10,29.99,0,1,0,Sure Things,1,1,149.28,0,False,False,False,False,False,False,True,False,False,True,0.004358778842058651,0.006858424039980813
1,35.23,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.007062257748217148,0.004996308290666527
4,550.59,1,0,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,True,False,False,True,0.008358226985918274,0.0033753719966603205
6,232.94,1,0,1,Lost Causes,0,0,0.0,1,False,True,False,False,False,False,True,False,False,False,0.002573464597363839,0.003415990786609828
10,205.88,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.0110730809479426,0.00664513026238479
1,1281.48,1,0,1,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,True,False,True,True,False,-0.0010562889729832867,0.01665948898686341
3,29.99,1,0,0,Persuadables,1,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.010168434274937015,0.007210654962712239
3,542.16,1,0,1,Persuadables,1,0,0.0,1,False,False,False,True,False,False,False,True,True,False,0.007296907045760812,0.0038267839798511844
6,507.25,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,True,False,False,False,True,True,False,0.004233747726957722,0.00410508506426911
10,29.99,1,0,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,0.0006469667275907035,0.009775146304730763
7,60.02,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.002452676565213249,0.0008663079265771596
1,68.5,0,1,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.009235611222481396,0.009401557479383298
11,37.45,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.001895346903814796,0.0017885374786070817
4,70.39,0,1,1,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.00254999064465628,0.005387537444109618
6,98.8,0,1,1,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,False,False,True,False,0.0036665604649268406,0.004018238044385813
5,556.5,0,1,1,Sleeping Dogs,0,0,0.0,1,False,False,False,True,False,False,False,False,False,True,-5.921202287061198e-05,0.00787379167777259
6,136.26,0,1,1,Sleeping Dogs,0,0,0.0,0,True,False,False,False,False,False,False,False,False,True,-0.0006494501571343001,0.004655394272477273
9,172.14,0,1,0,Persuadables,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.007493615231974815,0.0010702999417773985
2,203.52,1,1,1,Persuadables,1,0,0.0,0,False,True,False,False,False,False,False,True,False,False,0.009305172469607301,0.0059247816526548855
10,320.11,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,False,False,True,0.018021536486353365,0.0026502559825792847
8,267.25,0,1,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,True,False,0.009162925300313882,0.005637319512985111
9,744.22,1,0,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,False,False,False,True,0.01085646035454978,0.0061979552553483655
3,99.25,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.006187770728491457,0.0020316802088031316
5,62.49,1,0,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.001745359994381912,0.005026689300725882
4,72.66,0,1,1,Sure Things,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0023151105739494934,0.004859316391451447
10,333.65,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,False,True,0.019303340602461794,0.003019261341875902
7,340.18,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.01732780920903817,0.002077024474268546
10,62.63,0,1,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0024397172805430277,0.001192630105075729
5,283.55,1,0,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.00848201943006659,0.007906688863703128
9,54.34,1,0,0,Lost Causes,1,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.0025717184916455604,0.0033522796851745617
5,247.82,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.016033392447012226,0.006822980022516226
11,178.56,1,0,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.004719219281400891,0.007903522461865247
2,86.38,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,0.00694609596380488,0.0017929620531900456
7,233.4,1,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,False,0.015971858925171074,0.0026710159335359886
1,1524.15,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,False,False,False,True,0.010084514305324324,0.02071813534232851
10,57.71,0,1,0,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.0065481665944084125,0.002602746657199461
4,410.86,0,1,0,Sure Things,0,0,0.0,0,False,False,True,False,False,False,False,True,False,True,0.003194964280749713,0.017047742215886424
6,40.24,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,True,False,True,False,0.003247841600336489,0.001343591449674609
9,535.17,0,1,1,Persuadables,0,0,0.0,1,False,False,False,True,False,False,True,False,False,True,0.00846368907060505,0.005486512122567383
3,584.63,1,1,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,True,False,False,True,0.009970597635989115,0.007692998302598638
1,29.99,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.011246515595259698,0.005127420113089694
5,119.47,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.002802379379644042,0.0031103626725542577
7,68.86,0,1,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.001445982266227754,0.0052615361132135
3,68.81,0,1,0,Sure Things,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0058387353985504264,0.006858986388166465
9,165.62,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.004236692814875202,0.0008850310024781019
1,686.08,1,1,1,Persuadables,0,0,0.0,0,False,False,False,True,False,False,False,True,False,True,0.013269779352263202,0.007071902400313812
7,145.89,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.0035149657806855888,0.0018135034103329102
5,964.59,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,True,False,0.016779033581779446,0.005232988909832108
7,578.35,0,1,1,Sure Things,1,0,0.0,1,False,False,False,True,False,False,True,False,False,True,0.005483802893112313,0.004685182712387892
7,93.33,1,0,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.004432830256379838,0.004955593473722221
5,42.3,0,1,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.002494463342600976,0.0030218446466263134
4,474.94,0,1,1,Sure Things,0,0,0.0,1,False,False,True,False,False,False,False,True,False,True,0.003149752386693242,0.012816857629961013
7,291.88,1,0,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,False,False,0.014197985196699257,0.004844301450052933
6,32.17,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0043717339561120585,0.0014557501043883647
1,200.26,1,0,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,False,False,0.005717804269334997,0.00838438694994328
8,1137.96,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,False,True,True,False,True,False,0.014567812197994147,0.011740129084557174
9,51.53,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0036459766672958544,0.0007416944913204724
3,177.36,0,1,1,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,False,True,0.004902135291864184,0.005235328300250692
9,34.75,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.008244815966418729,0.0006062491176514754
8,402.84,1,0,0,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,True,False,0.0070978682359940076,0.007636933184141533
1,276.21,1,0,0,Sure Things,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.0040250697642985715,0.013229667570838585
1,960.02,1,1,1,Persuadables,1,0,0.0,0,False,False,False,False,True,False,False,False,False,True,0.028493419737928332,0.008696550533990249
1,100.92,0,1,1,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.0021735399593982192,0.008802307417734436
7,348.44,0,1,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.0155788806097664,0.004131528106210451
11,29.99,0,1,0,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,False,False,False,False,True,-0.00039262229165074394,0.010823758401176735
3,216.08,0,1,0,Persuadables,0,0,0.0,0,False,True,False,False,False,False,False,True,True,False,0.007022420314575509,0.012051765296475963
9,129.46,1,0,1,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0023375158788446764,0.001056484894227809
4,218.92,0,1,0,Persuadables,1,0,0.0,1,False,True,False,False,False,False,True,False,False,True,0.00698394119649043,0.00864503069003625
3,109.34,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.003122066923318262,0.005779865484612406
2,32.18,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.007899387675128851,0.001161032286787435
7,287.73,1,1,0,Persuadables,1,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.015553733093615005,0.0026067888896627507
4,29.99,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.003257429135762313,0.003589367112459417
12,98.17,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.008345010577509821,0.0015863733276234896
5,728.99,1,0,1,Sure Things,0,0,0.0,1,False,False,False,True,False,False,False,True,False,True,0.006273535235513778,0.005331957625239669
9,483.16,1,1,0,Persuadables,1,0,0.0,1,False,False,True,False,False,False,False,True,True,False,0.007950558334372144,0.009378362250657902
4,93.36,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.0035738108454615243,0.0016562020137321789
2,542.34,0,1,1,Lost Causes,0,0,0.0,0,False,False,False,True,False,False,False,True,True,False,0.0032109092599431734,0.003982943344154626
9,44.68,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,False,True,True,False,0.005353269405644078,0.003914987475734108
2,188.03,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.004062731677524594,0.004052552604935022
1,132.46,1,0,0,Sleeping Dogs,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,-0.002964704292105819,0.011984850845746313
8,167.05,0,1,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,0.005093518858530113,0.001276943054923793
3,179.31,0,1,0,Sure Things,0,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.00594456212010218,0.011330035600304222
1,290.03,1,1,0,Persuadables,1,0,0.0,0,False,True,False,False,False,False,False,True,False,True,0.02255791992838942,0.008762291353055854
1,89.59,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,False,False,True,False,False,True,0.007441643882542566,0.007093674390311424
2,851.45,1,1,1,Persuadables,1,0,0.0,0,False,False,False,False,True,False,False,False,False,True,0.03238186831759714,0.00480493137858301
1,248.43,1,0,1,Persuadables,0,0,0.0,0,False,True,False,False,False,False,True,False,True,False,0.011888249601091517,0.004122908281929796
3,141.2,0,1,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.004070504194682231,0.003423957221602813
7,29.99,1,0,0,Sure Things,0,0,0.0,0,False,False,False,False,False,False,False,True,False,True,0.0006719585588356733,0.005664090746711622
6,113.6,1,0,1,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,True,False,0.0035252921971879103,0.00101210039098651
9,302.52,1,0,0,Persuadables,0,0,0.0,1,False,True,False,False,False,False,False,True,True,False,0.01790011921677086,0.004219620076923676
3,73.99,0,1,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.007022408285843847,0.006064072157834015
1,79.5,0,1,0,Persuadables,0,0,0.0,0,False,False,False,False,False,False,True,False,False,True,0.007289544769609125,0.009298967833196963
12,103.6,1,0,0,Sleeping Dogs,0,0,0.0,0,True,False,False,False,False,False,False,False,True,False,-0.006591204085770384,0.015315223751813177
1,137.29,0,1,0,Sleeping Dogs,0,0,0.0,0,True,False,False,False,False,False,False,True,True,False,-0.003514352285057547,0.012066671284467095
6,114.74,1,0,0,Lost Causes,1,0,0.0,0,True,False,False,False,False,False,False,True,False,True,0.004070810797561417,0.003288132685997262
5,29.99,0,1,0,Sleeping Dogs,0,0,0.0,1,False,False,False,False,False,False,False,True,False,True,-0.007170483489318072,0.008928902723465597
1,386.11,1,1,0,Persuadables,0,0,0.0,1,False,False,True,False,False,False,False,True,False,False,0.017041679203438978,0.014510054627284965
8,45.78,1,0,0,Lost Causes,0,0,0.0,0,False,False,False,False,False,False,True,False,True,False,0.003494728283269767,0.0031909043694555743
6,358.77,0,1,0,Persuadables,0,0,0.0,0,False,False,True,False,False,False,True,False,False,True,0.009632957692366214,0.013521981633360871
5,141.74,1,0,0,Lost Causes,0,0,0.0,0,True,False,False,False,False,False,True,False,False,True,0.0018943987189053108,0.0014914902469187496
9,205.33,1,0,1,Persuadables,0,0,0.0,1,False,True,False,False,False,False,True,False,False,False,0.0065185543212957385,0.0009301831491658664
1,629.85,1,0,1,Persuadables,1,0,0.0,1,False,False,False,True,False,False,False,True,False,True,0.011451810315697995,0.0035864818533568464
9,383.77,0,1,1,Sure Things,1,0,0.0,1,False,False,True,False,False,False,True,False,True,False,0.00619198322215716,0.007237041758688509
6,64.33,1,0,0,Sure Things,1,0,0.0,0,False,False,False,False,False,False,False,False,False,True,0.0010803140121454762,0.005677445957527732
12,63.28,1,0,1,Lost Causes,0,0,0.0,1,False,False,False,False,False,False,False,True,True,False,0.0025517234678581343,0.0028500355254386144
6,108.83,1,0,0,Lost Causes,0,0,0.0,1,True,False,False,False,False,False,False,True,True,False,0.0017765571373909795,0.004189396637817058
4,121.87,1,0,0,Persuadables,0,0,0.0,0,True,False,False,False,False,False,False,False,False,True,0.010359102665111232,0.0049565033411311495
10,489.29,0,1,0,Persuadables,0,0,0.0,1,False,False,True,False,False,False,True,False,True,False,0.009429681217708066,0.004845669962603869
2,199.97,0,1,0,Sure Things,0,0,0.0,1,True,False,False,False,False,False,True,False,True,False,0.002892728856392541,0.0074773078717089055
4,614.83,1,0,1,Lost Causes,0,0,0.0,0,False,False,False,True,False,False,False,True,False,False,0.005961201774287794,0.0037536932918824993
