recency,history,mens,womens,newbie,segment,visit,conversion,spend,treatment,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",zip_code_Surburban,zip_code_Urban,channel_Phone,channel_Web,uplift_score,baseline_conversion_prob,cost,roi_score,cumulative_customers,cumulative_cost,cumulative_incremental_conversions
2,824.52,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0306195732289114,0.0042109792349805,0.1,0.306195732289114,141,14.099999999999966,5.025152957235886
2,841.81,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0306195732289114,0.0042109792349805,0.1,0.306195732289114,142,14.199999999999966,5.055772530464798
4,901.44,1,1,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0305441783530137,0.0088046737476956,0.1,0.30544178353013696,143,14.299999999999965,5.086316708817812
1,937.28,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,False,False,False,0.0305359735868883,0.0106980104429913,0.1,0.305359735868883,144,14.399999999999965,5.1168526824047
3,782.53,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,False,False,False,0.0304816817981731,0.0047142465147284,0.1,0.304816817981731,145,14.499999999999964,5.147334364202873
1,1466.51,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.030451418942838,0.0194680258292444,0.1,0.30451418942838,146,14.599999999999964,5.177785783145711
1,1761.53,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.030451418942838,0.0243663359147437,0.1,0.30451418942838,147,14.699999999999964,5.208237202088549
1,1551.66,1,1,1,Persuadables,1,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.030451418942838,0.0243663359147437,0.1,0.30451418942838,148,14.799999999999963,5.238688621031387
1,2095.48,1,1,1,Persuadables,1,0,0.0,1,False,False,False,False,False,True,True,False,False,False,0.030451418942838,0.0243663359147437,0.1,0.30451418942838,149,14.899999999999963,5.269140039974225
1,2080.11,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.030451418942838,0.0243663359147437,0.1,0.30451418942838,150,14.999999999999963,5.299591458917063
1,773.73,1,1,1,Persuadables,1,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0304509326312412,0.0072198982974691,0.1,0.304509326312412,151,15.099999999999962,5.330042391548304
1,898.17,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0303219393239175,0.0076664234805694,0.1,0.30321939323917496,152,15.199999999999962,5.360364330872221
1,909.21,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0303219393239175,0.0077766376108797,0.1,0.30321939323917496,153,15.299999999999962,5.390686270196138
2,862.86,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0303199968033797,0.0047365796893784,0.1,0.303199968033797,154,15.399999999999961,5.421006266999518
4,925.23,1,1,1,Persuadables,1,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0302538823584155,0.0088046737476956,0.1,0.302538823584155,155,15.499999999999961,5.451260149357934
1,883.04,1,1,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0302060611544679,0.0076664234805694,0.1,0.302060611544679,156,15.59999999999996,5.4814662105124015
1,885.62,1,1,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0302060611544679,0.0076664234805694,0.1,0.302060611544679,157,15.69999999999996,5.511672271666869
1,915.79,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.030191640775698,0.0077766376108797,0.1,0.30191640775698,158,15.79999999999996,5.541863912442567
1,924.73,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.030184017966558,0.0048245988768094,0.1,0.30184017966557997,159,15.89999999999996,5.572047930409125
3,910.08,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.030031163601762,0.0040106881519458,0.1,0.30031163601762,160,15.99999999999996,5.602079094010887
1,785.85,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,False,False,False,0.0300157695245931,0.0052069056085937,0.1,0.300157695245931,161,16.09999999999996,5.63209486353548
4,790.95,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0298166893327596,0.0054516115868896,0.1,0.298166893327596,162,16.19999999999996,5.661911552868239
2,1332.22,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,False,True,True,False,False,False,0.0297890613591008,0.0096850870377464,0.1,0.297890613591008,163,16.29999999999996,5.69170061422734
1,943.15,0,1,1,Persuadables,1,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0297256653180339,0.0094607393314874,0.1,0.297256653180339,164,16.399999999999963,5.721426279545374
4,896.44,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0295259783480618,0.0055704010130416,0.1,0.295259783480618,165,16.499999999999964,5.750952257893435
4,914.72,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0295259783480618,0.0055704010130416,0.1,0.295259783480618,166,16.599999999999966,5.780478236241497
2,1417.5,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.0293781725063528,0.0114584277349458,0.1,0.293781725063528,167,16.699999999999967,5.80985640874785
1,949.3,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0293552567222314,0.0094607393314874,0.1,0.293552567222314,168,16.79999999999997,5.839211665470081
2,781.39,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0292504767824071,0.0044395082593418,0.1,0.292504767824071,169,16.89999999999997,5.868462142252488
1,767.24,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0292420039203928,0.0072198982974691,0.1,0.29242003920392795,170,16.99999999999997,5.897704146172881
1,757.38,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0292420039203928,0.0072198982974691,0.1,0.29242003920392795,171,17.099999999999973,5.926946150093274
2,943.13,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.029203204465674,0.0053409725174754,0.1,0.29203204465674,172,17.199999999999974,5.9561493545589475
2,939.58,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.029203204465674,0.0053409725174754,0.1,0.29203204465674,173,17.299999999999976,5.985352559024621
1,1305.74,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.0291846275309319,0.010177878916893,0.1,0.291846275309319,174,17.399999999999977,6.014537186555553
2,779.62,0,1,1,Persuadables,1,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0290675499531388,0.0044714527037862,0.1,0.290675499531388,175,17.49999999999998,6.043604736508692
2,952.61,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,False,False,False,0.0289817202860277,0.011883486522979,0.1,0.289817202860277,176,17.59999999999998,6.07258645679472
2,496.21,1,1,0,Persuadables,1,1,385.28,1,False,False,True,False,False,False,True,False,False,False,0.0288027664052874,0.0124710477807653,0.1,0.288027664052874,177,17.69999999999998,6.101389223200007
2,972.7,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0287726503762953,0.0054034725174754,0.1,0.287726503762953,178,17.799999999999983,6.130161873576302
2,958.96,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0287726503762953,0.0054034725174754,0.1,0.287726503762953,179,17.899999999999984,6.158934523952597
2,965.21,0,1,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0287726503762953,0.0054034725174754,0.1,0.287726503762953,180,17.999999999999986,6.187707174328892
2,977.37,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0287726503762953,0.005334028073031,0.1,0.287726503762953,181,18.099999999999987,6.216479824705187
2,973.94,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0287726503762953,0.005334028073031,0.1,0.287726503762953,182,18.19999999999999,6.245252475081482
2,878.75,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.0430987606160219,0.0094722976374593,0.15,0.28732507077347935,183,18.349999999999987,6.288351235697505
3,897.31,1,1,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.0430517001906381,0.0085916536585844,0.15,0.28701133460425404,184,18.499999999999986,6.331402935888143
3,850.81,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.0430495181868441,0.0047710787179584,0.15,0.286996787912294,185,18.649999999999984,6.374452454074987
3,812.45,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.0430288620545044,0.0044201675424029,0.15,0.2868590803633627,186,18.799999999999983,6.417481316129492
4,774.59,0,1,1,Persuadables,1,1,29.99,1,False,False,False,False,True,False,False,False,False,False,0.0286646270406038,0.0024771849572651,0.1,0.28664627040603796,187,18.899999999999984,6.446145943170095
3,859.16,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0286207739896014,0.0034823568017455,0.1,0.286207739896014,188,18.999999999999986,6.474766717159697
3,857.34,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0286207739896014,0.0034823568017455,0.1,0.286207739896014,189,19.099999999999987,6.503387491149298
3,848.74,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0285704442237636,0.0031650896806809,0.1,0.28570444223763597,190,19.19999999999999,6.531957935373062
3,846.64,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0285704442237636,0.0031650896806809,0.1,0.28570444223763597,191,19.29999999999999,6.560528379596826
3,846.59,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0285704442237636,0.0031650896806809,0.1,0.28570444223763597,192,19.39999999999999,6.589098823820589
3,849.16,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0285704442237636,0.0031650896806809,0.1,0.28570444223763597,193,19.499999999999993,6.617669268044353
3,847.38,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0285704442237636,0.0031650896806809,0.1,0.28570444223763597,194,19.599999999999994,6.646239712268117
3,838.59,1,0,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0285543233929258,0.0043440315780113,0.1,0.28554323392925796,195,19.699999999999996,6.6747940356610425
1,958.55,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0285364366980473,0.0095232393314874,0.1,0.28536436698047296,196,19.799999999999997,6.70333047235909
1,962.26,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0285364366980473,0.0095232393314874,0.1,0.28536436698047296,197,19.9,6.731866909057137
2,903.82,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,True,0.042781971603819,0.0093894984921602,0.15,0.28521314402546,198,20.049999999999997,6.774648880660957
2,905.62,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.042781971603819,0.0093894984921602,0.15,0.28521314402546,199,20.199999999999996,6.817430852264776
2,899.73,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,True,0.042781971603819,0.0093894984921602,0.15,0.28521314402546,200,20.349999999999994,6.860212823868595
10,832.94,0,1,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0285073630569545,0.0014487561749448,0.1,0.285073630569545,201,20.449999999999996,6.88872018692555
3,910.08,1,1,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.0426029822419202,0.0085916536585844,0.15,0.28401988161280134,202,20.599999999999994,6.93132316916747
2,425.85,1,1,0,Persuadables,1,1,29.99,1,False,False,True,False,False,False,True,False,False,False,0.0283815674364236,0.0128800523787383,0.1,0.283815674364236,203,20.699999999999996,6.959704736603894
2,2081.2,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,False,True,True,False,False,False,0.0283482296839939,0.0202924790481915,0.1,0.283482296839939,204,20.799999999999997,6.988052966287888
2,1598.9,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.0283482296839939,0.0202924790481915,0.1,0.283482296839939,205,20.9,7.0164011959718815
2,1493.6,0,1,1,Persuadables,1,0,0.0,1,False,False,False,False,False,True,True,False,False,False,0.0283482296839939,0.0164980262650555,0.1,0.283482296839939,206,21.0,7.044749425655875
2,1969.83,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.0283482296839939,0.0202924790481915,0.1,0.283482296839939,207,21.1,7.073097655339869
2,848.59,1,1,1,Persuadables,1,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.0424587703256681,0.005457985333828,0.15,0.28305846883778735,208,21.25,7.115556425665537
2,860.8,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,True,0.0424429380897734,0.0058681817478219,0.15,0.2829529205984893,209,21.4,7.1579993637553105
2,854.6,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,True,0.0424429380897734,0.0058681817478219,0.15,0.2829529205984893,210,21.549999999999997,7.200442301845084
1,954.97,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0282109099572004,0.0052855418126212,0.1,0.282109099572004,211,21.65,7.228653211802285
2,926.16,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0281933126342692,0.008124867539434,0.1,0.281933126342692,212,21.75,7.256846524436554
2,928.24,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0281933126342692,0.008124867539434,0.1,0.281933126342692,213,21.85,7.285039837070824
2,819.99,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,True,0.0422686821443954,0.0051638923400907,0.15,0.28179121429596937,214,22.0,7.327308519215219
2,790.58,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.0281739103523708,0.0042109792349805,0.1,0.28173910352370796,215,22.1,7.35548242956759
2,930.75,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,True,0.0421643239392984,0.0095313216533496,0.15,0.281095492928656,216,22.25,7.397646753506888
1,945.93,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0280742327644342,0.0052230418126212,0.1,0.280742327644342,217,22.35,7.4257209862713225
9,869.9,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.028044665244076,0.001494251856491,0.1,0.28044665244075995,218,22.450000000000003,7.453765651515399
7,802.63,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0280167363642349,0.0024609679237283,0.1,0.28016736364234895,219,22.550000000000004,7.481782387879633
8,839.79,1,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,True,False,False,0.0279161774730189,0.0033809120862157,0.1,0.279161774730189,220,22.650000000000006,7.509698565352652
3,866.99,1,0,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0277503152067815,0.0051183327679164,0.1,0.27750315206781495,221,22.750000000000007,7.537448880559434
1,891.13,1,1,1,Persuadables,1,1,30.98,1,False,False,False,False,True,False,False,True,False,True,0.0415306244622369,0.0088340974031769,0.15,0.276870829748246,222,22.900000000000006,7.578979505021671
1,958.43,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.027668626154047,0.0052855418126212,0.1,0.27668626154047,223,23.000000000000007,7.606648131175718
1,963.27,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,True,False,False,False,0.027668626154047,0.0052855418126212,0.1,0.27668626154047,224,23.10000000000001,7.634316757329765
2,988.24,0,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,True,False,False,False,0.0276480332700463,0.0054965495138543,0.1,0.27648033270046296,225,23.20000000000001,7.661964790599812
4,787.83,1,1,1,Persuadables,0,0,0.0,1,False,False,False,False,True,False,False,True,False,False,0.0276422844059361,0.0054516115868896,0.1,0.27642284405936096,226,23.30000000000001,7.689607075005748
10,807.39,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,True,False,False,False,False,False,0.0275748806315276,0.0012205704312628,0.1,0.275748806315276,227,23.400000000000013,7.717181955637275
3,1351.85,0,1,1,Persuadables,0,0,0.0,0,False,False,False,False,False,True,True,False,False,False,0.0275701740164251,0.010245056109769,0.1,0.275701740164251,228,23.500000000000014,7.7447521296537
